0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.34738435699562586,0.2936742274183026,0.2337160328256691,0.17411978371744263,0.12611662074330177,0.07398432792687526,0.07800043887323271,0.12148853697846551,0.13437216424213227,0.13509194024619386,0.14787696287188679,0.15755864844437806,0.17250168946019606,0.18561529860645454,0.17997832380880485,0.17501894084431147,0.16952175273182046,0.17796985243314367,0.16443632516427042,0.1250781626756443,0.09406337444580748,0.09610185684630634,0.11587664186171365,0.13275672071370304,0.12820499759596338,0.11734544783068257,0.11716290763129855,0.11722812462863441,0.12559028132367134,0.13625679871223717,0.15043227763083866,0.15689938661316916,0.168979123187869,0.16309055336598677,0.15194698324061306,0.14100768417608478,0.12648557990417375,0.10655255784062145,0.08717478552730773,0.07751908099340987,0.06523184818074856,0.06779795575086123,0.08141049224760044,0.0888635064698775,0.09953333513378126,0.1056702138452561,0.11788103417655904,0.13377624770535634,0.16230658186787306,0.21224191612230214,0.25928609594819996,0.3055265191156673,0.3556533199544796,0.4037719218612903,0.44908768587425296,0.4941520223112761,0.544493827298969,0.5926422777868288,0.6508525076471483,0.6952341418703538,0.7299296883514459,0.7684400741835917,0.8185169502545797,0.8655402317768801,0.9239975493942976,0.9684655364730093,1.0000000000000004,0.9956956783093887,0.9437373522121257,0.8947999595176452,0.8409494003963549,0.7810000782385673,0.7218930580855489,0.6754588669038482,0.6185143553391992,0.5585484271690802,0.4985814660620518,0.4388769956233478,0.389866948577855,0.33607924103844455,0.27612999416502193,0.21616303305799356,0.15624582259239883,0.10335753495783706,0.07998127178816361,0.10859450621041189,0.11720286728640117,0.12636874109721186,0.13678346156078947,0.1507109762957266,0.1519955269133768,0.15292883946225722,0.16675951358009078,0.1694049990476323,0.16650387956300428,0.1343038802339902,0.09669851952934261,0.08919769613176332,0.11274592733765854,0.11898135320077374,0.13137785590398732,0.12371075713725821,0.13274506699827526,0.11914147893825833,0.11779853874849833,0.13087604504823647,0.13457911535125344,0.1383411415039819,0.15147393749099525,0.15949784497130626,0.15712385702751863,0.1519712078813682,0.14556733672170674,0.12614324331111249,0.11132512044907283,0.09195521903397896,0.07666773070748567,0.04962864874910622,0.030948825818123638,0.026980945727048677,0.0,0.004815571928980855,0.012602823627571702,0.012665434312770785,0.014773401201050973,0.03255745256398468,0.06330195228165758,0.10570741926969518,0.1501438046954231,0.19527107230837393,0.24054088909716054,0.28605551174956645,0.326483124149648,0.3773137861075897,0.42459972358306874,0.47990797669878615,0.527616797538514,0.5827374186168992,0.6398649723130347,0.6860047820578292,0.7336444512254028,0.7837753263936049,0.8224672808906051,0.8255437138934814,0.7908587230985846,0.7339299584395502,0.6880365031456965,0.6298525328685836,0.5703896433271769,0.523169675649001,0.46736088890772765,0.40740163339931534,0.34743467229228564,0.2875627213917018,0.23699525641690888,0.18490643883204072,0.12498329229173066,0.06560610725046301,0.040786145367745164,0.08551717611061171,0.09656504604423066,0.09136378269281265,0.11012239099290566,0.12023198079163988,0.13844768495526827,0.15130710277245374,0.14099857405934912,0.14600206999354226,0.15190504997708754,0.14355035589848875,0.11494307024574191,0.0850629252861177,0.07330238767855679,0.08705044507750159,0.11116531920704231,0.11713850309260243,0.11713977297659106,0.11166827512621191,0.09997475074467,0.09974653510021403,0.09974653510021403,0.09974653510021403,0.09996848156593474,0.1115477003018226,0.1171551155726136,0.12329676939382139,0.13430627876060974,0.1315822690196642,0.11799464069636345,0.11459810108416724,0.0962409591569422,0.07635885860896341,0.06115104987753828,0.04805883105440989,0.04386972168980785,0.02039027263991544,0.012685694617080578,0.012806015183913111,0.02287939137669115,0.030028997330258544,0.03160732270702349,0.05726121815784513,0.07525489004856922,0.11517280011393494,0.1605366177098002,0.2085688346510457,0.25411335742291685,0.29963790308818217,0.3444578128623199,0.3904372096166848,0.4469802351211585,0.4929956822161867,0.5408406250756599,0.5909146692307203,0.6373528131779396,0.6844664313094433,0.7396207572739062,0.7967210607397455,0.8428514520931873,0.8806539886877767,0.8701087835235457,0.8250009676014045,0.77529582364834,0.7225137414190081,0.6625719219932229,0.6050656041212088,0.5590152396846717,0.5006100912463718,0.4598238064875111,0.4147400523465383,0.35825407759731576,0.3116983961970048,0.25249836712284335,0.1925346869888651,0.1350050975750281,0.09130221712684605,0.08397489461482577,0.11131228714288177,0.1305696678063457,0.13462614725944277,0.14286538091372014,0.1624053040856448,0.16949169563978073,0.17931121396294447,0.18677138820873207,0.18675549186503648,0.17471063139246867,0.13609941029920325,0.10466610433321533,0.10877948885896727,0.13341716866775943,0.1510934610220347,0.16577950544249065,0.15585052709638925,0.15200149227538962
